brand_name,car_name,car_source_city_name,official_price,sh_price,transfer_cnt,car_year,car_mileage
宝骏,1.8L 手动豪华型,长沙,8.98万,2.06万,0,2015年,9万公里
奥迪,40 TFSI 豪华动感型,深圳,42.79万,32.80万,0,2024年,0.01万公里
奔驰,GLA 200 时尚型,武汉,28.88万,10.20万,1,2019年,7.90万公里
大众,280TSI 自动两驱丝绸之路舒适版,东莞,22.08万,6.88万,0,2017年,7.50万公里
长安,PLUS 蓝鲸NE 1.4T GDI 自动尊贵型,贵阳,9.39万,4.88万,0,2021年,4.30万公里
奥迪,Sportback 1.8T 豪华型,北京,30.90万,4.57万,0,2011年,7万公里
别克,323T 轻混动互联豪华型,北京,15.99万,10.28万,0,2023年,3.44万公里
MINI,2.0T JOHN COOPER WORKS ALL-IN,杭州,34.68万,26.68万,1,2021年,2.80万公里
比亚迪,1.5T 四驱性能版Pro豪华型 国V,深圳,暂无报价,7.29万,0,2020年,4.50万公里
红旗,1.5T DCT旗悦版,重庆,14.58万,6.38万,0,2020年,6.20万公里
现代,1.4L CVT炫酷版GLS,济南,8.78万,4.58万,0,2021年,3.58万公里
雷克萨斯,270 特别限量版,广州,48.90万,11.38万,0,2015年,14.30万公里
名爵,1.5L 自动精英版,成都,9.48万,3.38万,1,2017年,9万公里
丰田,2.7L 两驱7座豪华版,广州,29.88万,4.49万,1,2010年,17万公里
长安,1.5T 尊贵型,长沙,11.69万,8.98万,0,2023年,2万公里
丰田,双擎 2.5HG 豪华版,海口,23.98万,16.48万,0,2022年,3.66万公里
日产,超混电驱 全电驱大屏版,大连,14.29万,10.98万,0,2023年,1万公里
本田,2.0L LX 舒适版,深圳,17.98万,5.68万,0,2014年,10万公里
奔驰,3.0T 自动 四驱 7座 平行进口,青岛,暂无报价,77.80万,0,2021年,4.60万公里
别克,1.4T 自动两驱都市精英型,沈阳,14.99万,3.50万,0,2015年,11.50万公里
比亚迪,EV360 智联创酷型,北京,9.99万,4.38万,1,2018年,9.98万公里
凯迪拉克,28T 豪华型,北京,42.97万,18.88万,1,2020年,7.90万公里
奔驰,改款 S 450 L 4MATIC,北京,130.26万,99.98万,2,2023年,0.40万公里
福特,1.5L GTDi 两驱风尚型,北京,21.78万,4.15万,1,2015年,12.70万公里
宝马,xDrive20i 领先型,上海,46.00万,10.68万,0,2015年,8万公里
广汽传祺,改款 领秀系列 390T 豪华版,烟台,17.98万,14.58万,1,2022年,4.01万公里
本田,2.4L 风尚版,郑州,27.58万,16.68万,0,2019年,7.60万公里
别克,25S 豪华型 国V,北京,24.99万,10.98万,1,2018年,15.40万公里
奔驰,GLS 500 4MATIC,北京,159.80万,56.98万,0,2017年,11万公里
宝马,sDrive 25i M运动曜夜套装,北京,50.88万,32.98万,0,2022年,1.80万公里
奔驰,AMG GT 50 四门跑车,杭州,98.48万,80.00万,0,2021年,0.29万公里
日产,1.5XL CVT豪华版,东莞,10.28万,1.98万,0,2012年,15万公里
路虎,极光L 249PS R-Dynamic HSE奢享版,西安,47.58万,22.98万,0,2021年,1.10万公里
本田,2.4L EX Navi,东莞,24.98万,3.78万,1,2011年,15.60万公里
日产,1.6L XL CVT悦享版,淄博,12.99万,6.80万,0,2020年,6万公里
奔驰,GLA 200 动感型,济南,26.98万,10.78万,1,2018年,4.83万公里
奔驰,E 300 L 时尚型 运动轿车,无锡,47.99万,35.00万,0,2022年,4.40万公里
奥迪,35 TFSI 时尚动感型,武汉,29.28万,16.58万,1,2022年,0.77万公里
雪铁龙,2.3L 自动尊驭型,济南,20.49万,2.26万,1,2011年,14.50万公里
宝马,320Li 时尚型,合肥,35.88万,6.98万,1,2014年,14.10万公里
奔驰,GLA 200 时尚型,西安,28.28万,11.28万,1,2019年,4.11万公里
本田,2.0L LX 舒适版,杭州,17.98万,7.18万,1,2016年,6.60万公里
奥迪,55 TFSI quattro S line运动型,济南,70.68万,54.68万,0,2023年,0.60万公里
本田,2.0L 锐·混动豪华版,北京,30.98万,18.90万,0,2020年,7.20万公里
大众,1.6L Cross POLO AT,石家庄,12.59万,2.98万,4,2012年,9.90万公里
奥迪,3.0 TFSI quattro 豪华型,北京,69.60万,8.00万,1,2010年,14万公里
哈弗,PLUS 1.5T DCT舒享型,金华,8.60万,5.98万,1,2023年,2万公里
名爵,180DVVT CVT青春豪华版,重庆,8.29万,6.78万,0,2024年,0.01万公里
奔驰,二次改款 E 300 L 豪华型 运动轿车,泉州,49.88万,36.71万,0,2022年,4万公里
大众,1.5L 自动安享型,西安,10.19万,4.98万,0,2018年,4.36万公里
保时捷,Macan S 3.0T,北京,64.80万,28.98万,0,2018年,6.10万公里
奔驰,C 200 L 运动版,广州,33.32万,24.50万,0,2024年,1.20万公里
奥迪,40 TFSI 时尚型,北京,33.98万,9.58万,0,2017年,15.20万公里
沃尔沃,T5 智逸版 7座,广州,70.48万,19.88万,0,2017年,9万公里
奥迪,TFSI 标准型,深圳,40.98万,9.88万,2,2014年,14万公里
凯迪拉克,28T 两驱领先型,北京,28.97万,10.58万,0,2018年,5.08万公里
丰田,1.6L CVT GL-i真皮版,惠州,13.48万,4.35万,1,2015年,5.90万公里
宝马,320i M运动曜夜版,上海,38.98万,20.60万,0,2021年,3万公里
奔驰,改款 C 200 L 运动型,上海,35.38万,9.99万,0,2015年,9万公里
宝马,525Li 豪华设计套装,上海,49.96万,12.00万,0,2015年,9.60万公里
大众,3.0TSI 锐享版 曜黑运动套装,长沙,67.38万,43.98万,0,2023年,2.70万公里
标致,350THP 精英版,泉州,20.87万,5.90万,0,2017年,8.41万公里
大众,380TSI 四驱豪华佳境版Pro 6座,成都,33.69万,21.98万,1,2023年,2.30万公里
奔驰,R 400 4MATIC 商务型,北京,75.60万,15.00万,1,2016年,17.30万公里
日产,1.6L CVT智行版,淄博,12.29万,5.50万,0,2018年,8.30万公里
别克,三厢 20T 双离合领先型,厦门,16.29万,4.58万,0,2016年,13万公里
现代,1.6L 手动舒适型,哈尔滨,9.98万,1.98万,0,2014年,12万公里
奔驰,A 200 L 运动轿车,苏州,26.48万,12.98万,0,2019年,2.60万公里
大众,1.6L 自动风尚版,惠州,9.99万,3.68万,1,2018年,8万公里
宝马,sDrive20Li 时尚型,济南,27.88万,12.56万,0,2020年,5.65万公里
丰田,改款 185T CVT精英版 国VI,东莞,12.48万,4.58万,0,2019年,5万公里
雷克萨斯,350 典雅型,佛山,71.70万,17.38万,0,2015年,17万公里
大众,改款经典 1.6L 自动风尚版,上海,12.49万,2.52万,0,2013年,8.90万公里
日产,2.0L XL 舒适版,大连,18.78万,9.98万,1,2021年,5万公里
本田,2.4L 经典版,北京,24.98万,13.28万,0,2018年,12万公里
大众,230TSI 自动舒适型,西安,15.49万,5.68万,0,2017年,9万公里
凯迪拉克,28T 六座豪华型,厦门,41.97万,18.90万,0,2019年,8万公里
日产,2.0L XL舒适版,东莞,19.98万,2.38万,0,2008年,15万公里
吉利汽车,260T DCT猎手 国VI,苏州,8.98万,4.05万,0,2019年,5.30万公里
路虎,3.0 V6 SC HSE,深圳,104.80万,25.80万,0,2014年,11.20万公里
MINI,1.5T COOPER ALL4 艺术家周末旅行版,青岛,28.88万,16.60万,0,2020年,3.20万公里
坦克,2.0T Hi4-T,长沙,33.50万,28.98万,0,2023年,1.60万公里
福特,2.0L GTDi200时尚型,东莞,20.28万,4.98万,0,2015年,10万公里
宝马,630i M运动大旅行家版,苏州,68.39万,33.80万,1,2019年,4.90万公里
路虎,240PS PURE版 国V,温州,36.58万,13.58万,1,2019年,7.20万公里
保时捷,Panamera 2.9T,苏州,99.80万,98.80万,1,2023年,0.90万公里
吉利汽车,1.8TD 自动智慧型,哈尔滨,13.98万,4.58万,1,2017年,9万公里
宝马,创领型,长沙,43.99万,21.68万,1,2022年,3.20万公里
斯柯达,1.6L 自动逸杰版,长沙,14.05万,2.28万,1,2012年,12万公里
领克,2.0TD DCT劲Pro,青岛,16.28万,11.38万,0,2022年,3.35万公里
奔驰,2.0T 商务版 7座,北京,34.78万,25.79万,0,2021年,6万公里
保时捷,Macan 2.0T,杭州,55.40万,45.80万,0,2022年,2.90万公里
坦克,越野版 2.0T 征服者,重庆,21.38万,16.78万,0,2022年,3.40万公里
奔驰,S 450 L 4MATIC,武汉,128.45万,100.89万,1,2023年,0.68万公里
现代,1.8L 自动尊贵型DLX,厦门,15.98万,3.98万,1,2014年,12万公里
宝马,325Li M运动套装,东莞,34.69万,18.68万,0,2020年,6万公里
宝骏,1.5L 手动标准型 7座,东莞,6.48万,1.88万,1,2016年,8万公里
大众,280TSI DSG舒适版,西安,18.49万,6.88万,2,2018年,6.40万公里
大众,1.6L 自动舒适型,西安,14.09万,4.08万,1,2015年,6.80万公里
奔驰,GLB 220 动感型,武汉,33.48万,22.18万,0,2022年,3.20万公里
现代,1.6L 自动智能型,北京,11.58万,3.85万,1,2018年,10.30万公里
大众,改款经典 1.6L 自动舒适版,长沙,13.79万,2.88万,2,2014年,10万公里
沃尔沃,B5 四驱智远豪华版,邯郸,42.59万,19.50万,1,2022年,6.40万公里
别克,20T 精英型,东莞,18.58万,6.98万,0,2018年,7.90万公里
别克,18T 6座尊贵型,温州,16.69万,4.90万,1,2018年,11万公里
奔驰,C 200 L 运动版,泸州,32.52万,21.58万,0,2022年,1.60万公里
沃尔沃,T5 四驱智远版 国V,西安,42.19万,15.80万,0,2018年,7万公里
红旗,2.0T 智联旗悦版,成都,18.38万,9.18万,0,2021年,3.50万公里
雪佛兰,320 自动欣享版,汕头,8.89万,2.98万,0,2017年,7万公里
奥迪,45 TFSI 臻选致雅型,无锡,43.38万,23.50万,0,2020年,7.05万公里
奥迪,40T 时尚动感型,杭州,39.68万,24.68万,0,2022年,3.30万公里
奔驰,改款 C 260 L 皓夜运动版,佛山,36.74万,24.50万,0,2022年,6万公里
埃安,AION Y Younger 磷酸铁锂 51.9kWh,广州,10.98万,8.68万,0,2024年,1.70万公里
奔驰,S 450 L 4MATIC,厦门,125.88万,83.80万,1,2021年,6万公里
雪佛兰,2.0L 自动豪华版,昆明,18.69万,3.78万,0,2015年,11.20万公里
福特,1.5L GTDi 两驱风尚型,成都,21.78万,4.38万,0,2016年,11.05万公里
别克,18T 自动两驱都市精英型,上海,16.99万,4.90万,1,2018年,7.17万公里
沃尔沃,T6 智逸版,广州,53.99万,6.68万,0,2014年,11.40万公里
沃尔沃,S60L T4 智远进取版,大连,30.99万,8.88万,0,2018年,7.12万公里
丰田,1.8L 领先版,东莞,20.98万,6.98万,1,2020年,5.91万公里
荣威,20T 两驱自动互联网智享版,青岛,14.88万,3.69万,0,2016年,6.03万公里
福特,两厢 1.6L 自动风尚型,武汉,14.39万,2.98万,0,2014年,9.66万公里
奔驰,B 200 动感型,常州,25.98万,10.86万,0,2020年,2.04万公里
别克,三厢 20T CVT领先型,郑州,16.29万,6.81万,0,2022年,2.33万公里
MINI,1.5T COOPER SEVEN 五门版,苏州,29.50万,9.97万,1,2018年,3.30万公里
别克,18T 自动旗舰型,常州,14.69万,4.38万,0,2018年,7.02万公里
凯迪拉克,28T 时尚型,合肥,29.38万,8.80万,1,2019年,8.20万公里
宝马,320Li 时尚型,东莞,32.59万,9.69万,0,2017年,11万公里
腾势,2.0T 经典版,佛山,29.98万,10.26万,0,2020年,7.02万公里
路虎,2.0T HSE,厦门,46.80万,12.18万,0,2016年,3.80万公里
宝马,525Li 豪华型,赣州,49.46万,6.85万,1,2012年,15万公里
别克,典范 1.5L 自动精英型,商丘,12.59万,4.86万,0,2020年,4.77万公里
别克,改款 典范 1.5L 自动精英型,东莞,12.59万,5.91万,0,2022年,3.53万公里
雪佛兰,Redline 530T 自动纵享版(5+2款) 国VI,重庆,14.99万,5.85万,0,2020年,4.52万公里
宝马,xDrive40i 尊享型M运动套装,苏州,84.99万,47.80万,0,2019年,2.30万公里
吉利汽车,1.5L 手动精英型,乌鲁木齐,5.39万,2.58万,0,2018年,3.54万公里
奔驰,C 200 成就特别版,南京,31.68万,13.88万,0,2018年,7.20万公里
埃安,70 科技版 三元锂,重庆,15.76万,8.88万,1,2022年,2.60万公里
凯迪拉克,改款 28T 两驱技术型,太原,25.97万,12.46万,0,2020年,5.14万公里
沃尔沃,B4 智逸豪华版,合肥,30.69万,15.96万,0,2022年,4.82万公里
沃尔沃,B5 智逸豪华版,南宁,40.69万,22.88万,0,2022年,2.58万公里
理想汽车,增程6座版,杭州,34.98万,19.63万,0,2022年,3.31万公里
路虎,P400e,青岛,90.80万,39.80万,0,2019年,7.40万公里
宝马,xDrive30i 领先型 M运动套装,广州,47.98万,20.98万,0,2020年,10.80万公里
红旗,1.5T DCT旗韵版,绍兴,14.88万,7.75万,0,2021年,4.25万公里
奔驰,C 200 L 运动型,南京,35.38万,12.60万,1,2016年,7.90万公里
保时捷,Macan 2.0T,合肥,55.00万,26.50万,0,2018年,4.04万公里
理想汽车,增程6座版,西安,34.98万,18.28万,0,2022年,4.90万公里
奔驰,GLC 260 4MATIC 豪华型,上海,44.50万,14.19万,0,2016年,8万公里
奔驰,C 260 L 运动版,西安,34.68万,18.20万,0,2020年,4.80万公里
现代,1.5L CVT智能型,海口,11.98万,6.28万,0,2020年,6.75万公里
雪佛兰,535T 自动锐动版,南京,17.59万,8.50万,0,2022年,2.30万公里
奥迪,35TFSI 进取动感型,漳州,21.88万,10.58万,1,2020年,5.20万公里
奥迪,40 TFSI 豪华动感型,西安,34.38万,17.97万,0,2022年,4.50万公里
大众,200万辆纪念版 330TSI DSG豪华型,昆明,22.69万,16.98万,0,2023年,1.30万公里
宝马,xDrive30L X设计套装,杭州,33.99万,18.50万,1,2023年,0.50万公里
别克,20T 两驱精英型,成都,23.59万,5.98万,0,2017年,10.05万公里
奔驰,改款 S 450 L 4MATIC,北京,130.26万,102.98万,2,2023年,0.54万公里
奔驰,改款 S 450 L 4MATIC,北京,130.26万,102.98万,2,2023年,0.70万公里
奔驰,SLC 200 动感型,深圳,55.96万,18.88万,1,2017年,9.80万公里
宝马,创领型,长沙,43.99万,23.88万,1,2022年,0.75万公里
奔驰,S 600 L,北京,269.80万,79.80万,0,2015年,8.20万公里
保时捷,Cayman 2.0T,苏州,54.50万,38.80万,1,2019年,3.70万公里
保时捷,Macan 2.0T,深圳,53.10万,35.50万,0,2021年,6.29万公里
奔驰,二次改款 GLS 450 4MATIC 豪华型,武汉,132.90万,99.89万,1,2022年,1.50万公里
大众,330TSI DSG 领先型 国V,石家庄,21.51万,9.98万,0,2019年,6.10万公里
宝马,改款 530Li 尊享型 M运动套装,合肥,50.69万,27.70万,0,2019年,4.23万公里
铃木,1.0L 手动限定型,金华,5.29万,1.58万,0,2015年,3万公里
奔驰,E 260 轿跑车,杭州,52.18万,39.28万,1,2021年,0.60万公里
吉利汽车,1.5L CVT豪华型,温州,8.58万,3.98万,0,2020年,4.20万公里
宝马,320Li 时尚型,武汉,32.59万,9.68万,0,2017年,8.40万公里
本田,2.0L EX,东莞,19.98万,2.68万,2,2009年,15万公里
大众,宝来·传奇 1.5L 自动时尚型 国VI,昆明,10.88万,6.38万,0,2023年,1.70万公里
坦克,城市版 2.0T 很有型,成都,22.30万,18.60万,1,2023年,0.83万公里
马自达,2.0L 自动四驱精英型,泉州,20.78万,4.50万,1,2014年,11万公里
奔驰,AMG GLE 53 4MATIC+ 轿跑SUV,上海,101.93万,76.80万,0,2022年,2.30万公里
奥迪,30周年年型 35 TFSI 时尚型,济南,28.56万,8.50万,3,2018年,10.70万公里
大众,330TSI 精英版,石家庄,21.79万,11.88万,1,2021年,10.30万公里
大众,380TSI 四驱R-Line巡游版,滨州,30.59万,20.58万,0,2023年,2.10万公里
宝马,740Li 尊享型 M运动套装,重庆,126.90万,95.80万,0,2023年,1.50万公里
奥迪,35TFSI 上市专享版 国V,北京,21.88万,10.18万,1,2019年,5.10万公里
日产,1.5L XV CVT智联豪华版,汕头,13.23万,6.18万,0,2021年,4.90万公里
丰田,1.6L 自动GL,惠州,13.18万,2.88万,1,2012年,15万公里
大众,330TSI 自动两驱智动豪华版 国V,西安,25.38万,11.80万,0,2019年,8万公里
别克,18T 双离合精英型,济南,14.09万,3.68万,1,2016年,8万公里
日产,经典 1.6XE+ CVT领先版,大同,11.28万,4.78万,0,2018年,5.41万公里
保时捷,Panamera 行政加长版 2.9T,上海,113.80万,85.80万,0,2021年,6.30万公里
丰田,2.5L HEV四驱尊贵版,哈尔滨,33.48万,22.60万,0,2022年,7.10万公里
长安,1.5T 卓越型,苏州,10.89万,6.90万,0,2022年,3.50万公里
别克,陆上公务舱 652T 豪华型,大连,25.89万,16.40万,1,2020年,6万公里
奔驰,GLA 200 时尚型,上海,28.98万,8.80万,0,2017年,7万公里
宝马,xDrive25i M越野套装,杭州,32.98万,14.08万,0,2020年,3.70万公里
奥迪,40 TFSI 荣享时尚型,莆田,41.58万,22.98万,0,2021年,3.50万公里
大众,230TSI 自动进取型,哈尔滨,16.69万,6.45万,0,2017年,8万公里
日产,1.5XE CVT舒适版,大连,9.28万,1.68万,0,2012年,14万公里
宝马,320i M运动型,北京,32.00万,11.07万,1,2017年,10.15万公里
路虎,249PS R-Dynamic S 性能版 5座,郑州,38.28万,17.90万,0,2021年,3.80万公里
大众,3.0TSI 拓界版,上海,67.78万,23.39万,0,2018年,8.27万公里
起亚,2.0L 自动两驱版GLS,东莞,13.38万,2.98万,0,2014年,14万公里
本田,1.5L CVT潮享天窗版,广州,9.08万,6.88万,0,2023年,1.30万公里
奔驰,GLE 350 4MATIC 时尚型,北京,73.88万,58.98万,0,2021年,2.90万公里
捷豹,XF 2.0T Sportbrake 风华版,深圳,57.80万,12.80万,1,2015年,9万公里
别克,陆上公务舱 652T 舒适型,青岛,23.29万,14.80万,0,2021年,8万公里
三菱,3.0L 精英超越版,武汉,45.30万,13.85万,1,2014年,9.80万公里
名爵,180DVVT CVT青春风尚版,长沙,7.79万,3.68万,0,2021年,4万公里
路虎,3.0 V6 SC SE,佛山,92.80万,28.58万,1,2016年,17.80万公里
奔驰,E 300 L 时尚型 轿车,青岛,46.78万,33.58万,1,2021年,5.80万公里
保时捷,Panamera 4 3.6L,成都,125.20万,17.60万,3,2011年,14.23万公里
日产,2.0L CVT豪华版,沈阳,16.88万,7.98万,1,2020年,5.50万公里
名爵,1.5L 自动豪华版 国V,长沙,9.98万,3.88万,0,2018年,4.50万公里
大众,280TSI DSG Pro,长春,14.98万,11.37万,0,2023年,2.27万公里
哈弗,蓝标 1.5T 自动两驱领尚型,南亚,14.00万,4.88万,0,2018年,7.63万公里
沃尔沃,B5 四驱智远豪华版,邯郸,42.59万,23.60万,0,2022年,2.10万公里
吉利汽车,1.8L 手动精英型,哈尔滨,8.58万,2.98万,0,2017年,9万公里
启辰,1.6L 手动精彩版,昆明,7.18万,2.20万,0,2015年,4.40万公里
长安,1.5T 卓越型,苏州,10.89万,6.95万,0,2022年,3.20万公里
奔驰,A 200 L 运动轿车动感版,苏州,25.18万,14.00万,0,2022年,4.90万公里
保时捷,Boxster 2.0T,苏州,56.50万,40.80万,1,2019年,4.10万公里
奥迪,55 TFSI quattro S line运动型,柳州,70.68万,56.76万,0,2023年,0.50万公里
大众,1.5L 手动风尚型,惠州,8.69万,3.40万,1,2019年,8万公里
大众,1.6L 自动舒适型,北京,15.08万,4.65万,0,2015年,12万公里
奔驰,二次改款 E 300 L 豪华型 轿车,东莞,49.88万,35.98万,3,2022年,2.20万公里
斯柯达,1.4TSI DSG前行版,海口,14.98万,5.88万,0,2019年,8.40万公里
日产,1.6XL  CVT尊享版,武汉,13.78万,4.85万,0,2017年,6.45万公里
福特,EcoBoost 180 智控时尚型 国V,郑州,19.28万,5.98万,0,2018年,11.60万公里
宝马,320Li xDrive 时尚型,北京,34.99万,10.80万,0,2016年,9万公里
凯迪拉克,28T 六座豪华型,武汉,41.97万,19.88万,0,2020年,5.20万公里
宝马,sDrive25Li 领先型,济南,30.98万,14.66万,1,2021年,5.30万公里
宝马,118i 时尚型,佛山,19.98万,6.98万,1,2018年,7万公里
本田,180Turbo CVT豪华版 国V,东莞,11.98万,4.68万,0,2019年,5万公里
玛莎拉蒂,3.0T 标准版,泉州,89.80万,23.98万,1,2016年,10万公里
沃尔沃,B6 智逸豪华版 7座,武汉,69.59万,35.90万,0,2021年,2.98万公里
奥迪,35 TFSI 时尚动感型,杭州,24.68万,15.80万,0,2024年,0.01万公里
本田,220TURBO CVT劲动版 国VI,深圳,13.99万,7.78万,0,2022年,2.80万公里
大众,280TSI DSG豪华版 国V,酒泉,15.89万,6.88万,0,2018年,4.60万公里
现代,1.4T 自动智能型,杭州,14.28万,5.58万,0,2018年,7万公里
林肯,改款 i享 尊耀版,西安,34.08万,21.80万,1,2023年,0.41万公里
荣威,1.5L 自动4G互联领豪版,大同,8.79万,4.18万,0,2021年,4.69万公里
理想汽车,Air版,上海,30.18万,25.60万,0,2023年,0.30万公里
丰田,1.5L CVT创行版,东莞,8.78万,5.28万,0,2021年,1.30万公里
本田,2.0L LXS 精英版,银川,18.98万,7.50万,4,2016年,10.38万公里
奔驰,GLC 260 4MATIC 豪华型,深圳,44.70万,17.58万,0,2018年,9万公里
长安凯程,1.5L CNG,江门,4.79万,1.50万,0,2016年,9万公里
奔腾,20TD 自动运动尊享型,昆明,16.69万,6.60万,0,2022年,6.40万公里
大众,2.0 敞篷豪华版,北京,29.50万,6.80万,1,2006年,9万公里
MINI,2.0T COOPER S ALL4 留白 特别版,北京,35.31万,29.98万,0,2024年,0.10万公里
现代,三厢 1.4L 自动舒适型GS,东莞,8.69万,2.00万,1,2013年,11万公里
大众,3.0L V6 DSG旗舰版,北京,31.08万,5.88万,0,2013年,16万公里
雪佛兰,1.5T 驰界版,北京,18.49万,11.88万,0,2024年,0.10万公里
本田,1.8L 自动舒适版,杭州,13.98万,4.38万,0,2015年,10.50万公里
奥迪,TFSI 百万纪念智领型,成都,39.82万,12.38万,1,2015年,10.90万公里
保时捷,Cayenne 3.0T,杭州,91.30万,58.80万,0,2020年,7.70万公里
奔驰,改款 E 260 L 轿车,合肥,44.01万,37.50万,0,2024年,0.75万公里
奔驰,3.0T 自动 四驱 4座 平行进口,青岛,暂无报价,97.80万,0,2023年,2万公里
丰田,3.5L 四驱7座精英版,北京,32.98万,6.33万,0,2011年,18.20万公里
大众,280TSI 拓界豪华版 7座 国VI,济南,19.48万,10.98万,0,2020年,3.71万公里
长安,1.6L 自动豪华型 国V,东莞,9.39万,2.58万,0,2017年,9万公里
